cohort	pair_population	benchmark	pregrouper	scope	requested_scope	resolved_scope	contrast	requested_contrast	resolved_source_contrast	resolved_target_contrast	readout_contrast	availability_status	unavailable_reason	api_infinity_policy	aggregation	model_s	model_t	metric	statistic	n_observations	expected_observations	observation_coverage	n_prompts	expected_prompts	prompt_coverage	f_point	f_lo	f_hi
paper	open_open	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r	3270	3270	1.0	3270	3270	1.0	0.8916212877711911	0.8822508228810914	0.9006604232064105
paper	open_open	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r2	3270	3270	1.0	3270	3270	1.0	0.7949885208067572	0.7783665145682152	0.8111891979474816
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-7b-instruct	llama3.1-70b-instruct	F_pred	spearman	3270	3270	1.0	3270	3270	1.0	0.858710029230056	0.8494720960727434	0.8674351275796378
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-7b-instruct	llama3.1-70b-instruct	F_pred	pearson_r	3270	3270	1.0	3270	3270	1.0	0.8652416325171381	0.8556182916747446	0.8748189991067055
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-7b-instruct	llama3.1-70b-instruct	F_pred	pearson_r2	3270	3270	1.0	3270	3270	1.0	0.7486430826409224	0.7320826611643385	0.765308281926706
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-7b-instruct	llama3.3-70b-instruct	F_pred	spearman	3270	3270	1.0	3270	3270	1.0	0.8776893540763605	0.8694525700769655	0.8848654474962825
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-7b-instruct	llama3.3-70b-instruct	F_pred	pearson_r	3270	3270	1.0	3270	3270	1.0	0.8838890202590184	0.873479669169634	0.8936579282355391
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-7b-instruct	llama3.3-70b-instruct	F_pred	pearson_r2	3270	3270	1.0	3270	3270	1.0	0.7812598001344474	0.7629667324530711	0.7986244931161948
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-7b-instruct	llama4-maverick-17b-128e-instruct	F_pred	spearman	3266	3270	0.998776758409786	3266	3270	0.998776758409786	0.8614242442185956	0.8530143711999955	0.8692321154538609
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-7b-instruct	llama4-maverick-17b-128e-instruct	F_pred	pearson_r	3266	3270	0.998776758409786	3266	3270	0.998776758409786	0.8679732737988775	0.8568905577600674	0.8780224520171644
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-7b-instruct	llama4-maverick-17b-128e-instruct	F_pred	pearson_r2	3266	3270	0.998776758409786	3266	3270	0.998776758409786	0.7533776040291411	0.7342614280789787	0.7709234289806915
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-7b-instruct	gpt-4o	F_pred	spearman	3096	3270	0.9467889908256881	3096	3270	0.9467889908256881	0.8409664072955512	0.8304764056687681	0.8507332167803815
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-7b-instruct	gpt-4o	F_pred	pearson_r	3096	3270	0.9467889908256881	3096	3270	0.9467889908256881	0.8502217894493722	0.8393298374010114	0.8605733239315333
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-7b-instruct	gpt-4o	F_pred	pearson_r2	3096	3270	0.9467889908256881	3096	3270	0.9467889908256881	0.7228770912544926	0.7044745761270645	0.7405864460373858
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-7b-instruct	gpt-4-1	F_pred	spearman	2734	3270	0.8360856269113149	2734	3270	0.8360856269113149	0.8072616356428965	0.7932765988175313	0.8205169725520557
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-7b-instruct	gpt-4-1	F_pred	pearson_r	2734	3270	0.8360856269113149	2734	3270	0.8360856269113149	0.8162220454383886	0.7994359487463516	0.8305214238454418
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-7b-instruct	gpt-4-1	F_pred	pearson_r2	2734	3270	0.8360856269113149	2734	3270	0.8360856269113149	0.6662184274596269	0.6390978363542233	0.6897658359170254
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	F_pred	spearman	3267	3270	0.9990825688073395	3267	3270	0.9990825688073395	0.8654730296554088	0.8564604325473079	0.8729943736507992
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	F_pred	pearson_r	3267	3270	0.9990825688073395	3267	3270	0.9990825688073395	0.8724659589988621	0.862183019302232	0.8813537511742698
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	F_pred	pearson_r2	3267	3270	0.9990825688073395	3267	3270	0.9990825688073395	0.7611968496118042	0.7433595590582202	0.7767844367461915
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	llama3.1-70b-instruct	F_pred	spearman	3270	3270	1.0	3270	3270	1.0	0.8985652111468014	0.890648855985234	0.9049350382759972
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	llama3.1-70b-instruct	F_pred	pearson_r	3270	3270	1.0	3270	3270	1.0	0.9047977206637517	0.8971897903965937	0.9111854397261536
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	llama3.1-70b-instruct	F_pred	pearson_r2	3270	3270	1.0	3270	3270	1.0	0.8186589153183206	0.8049495200050463	0.8302589055809753
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	llama3.3-70b-instruct	F_pred	spearman	3270	3270	1.0	3270	3270	1.0	0.9112384005171447	0.9045604543502879	0.9169700913060518
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	llama3.3-70b-instruct	F_pred	pearson_r	3270	3270	1.0	3270	3270	1.0	0.9194939833297441	0.9119208342080789	0.9265317125278545
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	llama3.3-70b-instruct	F_pred	pearson_r2	3270	3270	1.0	3270	3270	1.0	0.8454691853795997	0.8315996078690489	0.8584610143250063
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_pred	spearman	3266	3270	0.998776758409786	3266	3270	0.998776758409786	0.8903466189369423	0.8833309380097504	0.8968757258784764
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_pred	pearson_r	3266	3270	0.998776758409786	3266	3270	0.998776758409786	0.8989360523668668	0.8902425625395628	0.9067557062399204
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_pred	pearson_r2	3266	3270	0.998776758409786	3266	3270	0.998776758409786	0.8080860262449263	0.792531820158735	0.8222059108449806
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_pred	spearman	3096	3270	0.9467889908256881	3096	3270	0.9467889908256881	0.8890342004314323	0.881133731899675	0.8963893348057616
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_pred	pearson_r	3096	3270	0.9467889908256881	3096	3270	0.9467889908256881	0.8938454127139578	0.8857288968972968	0.902091568625719
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_pred	pearson_r2	3096	3270	0.9467889908256881	3096	3270	0.9467889908256881	0.7989596218297855	0.7845156788762883	0.8137691983459971
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_pred	spearman	2734	3270	0.8360856269113149	2734	3270	0.8360856269113149	0.8434308345680882	0.832049527980807	0.8543678932303718
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_pred	pearson_r	2734	3270	0.8360856269113149	2734	3270	0.8360856269113149	0.853420688707217	0.8411152771110113	0.8649017606195177
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_pred	pearson_r2	2734	3270	0.8360856269113149	2734	3270	0.8360856269113149	0.7283268719135005	0.7074749093909612	0.7480550558319831
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_pred	spearman	3267	3270	0.9990825688073395	3267	3270	0.9990825688073395	0.8893041476459411	0.8820545664389745	0.8960648251674446
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_pred	pearson_r	3267	3270	0.9990825688073395	3267	3270	0.9990825688073395	0.8921465717645242	0.8829273428664716	0.9009661278010205
paper	open_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_pred	pearson_r2	3267	3270	0.9990825688073395	3267	3270	0.9990825688073395	0.7959255055111932	0.7795606927817	0.8117399634980296
paper	hosted_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	llama3.3-70b-instruct	F_pred	spearman	3270	3270	1.0	3270	3270	1.0	0.9779436571998333	0.9760405970183483	0.9795254885112442
paper	hosted_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	llama3.3-70b-instruct	F_pred	pearson_r	3270	3270	1.0	3270	3270	1.0	0.9777258916312234	0.9761950071468665	0.9791813008533482
paper	hosted_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	llama3.3-70b-instruct	F_pred	pearson_r2	3270	3270	1.0	3270	3270	1.0	0.9559479191660707	0.9529566919788075	0.9587960199428233
paper	hosted_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	F_pred	spearman	3266	3270	0.998776758409786	3266	3270	0.998776758409786	0.9070938188033683	0.9016699581494223	0.9122457186550089
paper	hosted_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	F_pred	pearson_r	3266	3270	0.998776758409786	3266	3270	0.998776758409786	0.9071312267245727	0.901494883377484	0.9126908148073077
paper	hosted_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	llama4-maverick-17b-128e-instruct	F_pred	pearson_r2	3266	3270	0.998776758409786	3266	3270	0.998776758409786	0.8228870624988281	0.812693024928347	0.8330045236398069
paper	hosted_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	gpt-4o	F_pred	spearman	3096	3270	0.9467889908256881	3096	3270	0.9467889908256881	0.8943890968352515	0.8868098373948622	0.9013694985334384
paper	hosted_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	gpt-4o	F_pred	pearson_r	3096	3270	0.9467889908256881	3096	3270	0.9467889908256881	0.9181131484380932	0.9122634112524537	0.9233059373875144
paper	hosted_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	gpt-4o	F_pred	pearson_r2	3096	3270	0.9467889908256881	3096	3270	0.9467889908256881	0.8429317533349082	0.8322245315223191	0.8524938540178411
paper	hosted_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	gpt-4-1	F_pred	spearman	2734	3270	0.8360856269113149	2734	3270	0.8360856269113149	0.8613736975455286	0.8497823340060927	0.8716341838074514
paper	hosted_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	gpt-4-1	F_pred	pearson_r	2734	3270	0.8360856269113149	2734	3270	0.8360856269113149	0.900929743859423	0.8936418204248229	0.9082350058168054
paper	hosted_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	gpt-4-1	F_pred	pearson_r2	2734	3270	0.8360856269113149	2734	3270	0.8360856269113149	0.8116744033706056	0.798595703214284	0.8248908257916874
paper	hosted_hosted	boolq	sentence	user	user	prompt_level_full_dialog	canonical	canonical	true_minus_false	true_minus_false	not_applicable	available		pairwise_complete	row_pooled	llama3.1-70b-instruct	gemini-2-5-flash-lite-vertex	F_pred	spearman	3267	3270	0.9990825688073395	3267	3270	0.9990825688073395	0.8848294002076723	0.8769452461512226	0.8914109316158418
